230.051989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,232.929485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,228.686061,228.523532,1.961597,179.119442,203.162675,115.846159,19.167418,122.460373,256.423002,228.155415,0.000000
0.000000,0.000000,215.917179,224.570004,0.638097,215.888042,156.643292,40.326908,25.201211,231.290404,157.014320,47.326789,0.000000
0.000000,0.000000,255.158787,252.420154,0.675997,75.497554,0.000000,0.000000,0.000000,23.973408,0.000000,0.000000,0.000000
0.000000,0.000000,243.550395,157.885262,0.382479,60.981054,0.000000,0.000000,2.597383,177.160597,0.000000,0.000000,0.000000
0.000000,0.000000,228.416696,228.501608,6.121121,223.503507,221.252813,152.261103,50.247685,162.426515,258.402908,227.742451,0.000000
0.000000,0.000000,218.007821,225.670308,1.611190,230.884204,210.426257,118.000049,53.962384,232.472615,222.481902,104.398219,0.000000
0.000000,0.000000,254.516762,251.266360,2.872364,195.671369,246.477504,144.553412,30.391743,116.291297,283.313968,226.253830,0.000000
0.000000,0.000000,241.303100,237.214718,0.373362,204.025280,233.349364,78.534799,28.795642,258.825484,151.338190,102.418010,0.000000
0.000000,0.000000,222.102603,200.517886,0.579562,16.346500,190.576464,37.535558,4.037262,13.832549,42.010877,10.595986,0.000000
0.000000,0.000000,184.785174,70.514603,0.000000,32.793744,84.659117,8.125767,3.036909,91.490359,8.040562,1.385432,0.000000
0.000000,0.000000,209.312233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,235.512844,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
