0,291.2072409416783
10,394.4784126499708
20,79.24080032445545
30,7.756598485046197
40,78.46153122715441
50,108.28099687029862
60,109.55588060707487
70,210.69048290561113
80,47.3799532112007
90,61.27534437778377
100,13.589114227586833
110,73.0695153891611
120,30.913343180660377
130,57.93370451132432
140,27.34382436616397
150,101.30980578097297
160,36.89151496639715
170,34.92846610881497
180,14.85378342869808
190,9.552519639921229
200,71.98939377574789
210,6.052665891809738
220,3.162432338400322
230,37.5523989543326
240,17.808791946557903
250,53.65449521700066
260,143.3254771486536
270,39.345147437314154
280,78.79824423183527
290,2.117583270992327
300,80.74373530550656
310,15.183481146435952
320,53.729631167625485
330,75.86653368603947
340,49.82622778863879
350,44.82209067142685
360,65.93245923615905
370,4.23407378371121
380,26.200907322145213
390,55.075444091588
400,15.69426373092574
410,9.506180998010677
420,49.429630201426335
430,41.164120956836996
440,17.185161589488416
450,62.99920905801628
460,158.49553981427016
470,33.105107190360286
480,33.8510089017218
490,18.27617453999119
500,8.015605404096277
510,44.60998680782723
520,19.625954474005994
530,2.2668857163007488
540,57.58163291337405
550,1.0235406404171954
560,65.27800770866816
570,37.98197229957441
580,83.06755308790162
590,22.76233167539249
600,2.332368469928042
610,25.41685596590105
620,78.6173648188269
630,20.702220436014613
640,55.92314982631069
650,85.42262892648432
660,29.008877796128218
670,61.907294191227265
680,10.338794610743207
690,43.14235054981691
700,45.223504391608
710,8.4369005389417
720,3.701747540766519
730,1.1795474522587028
740,31.903766776318662
750,58.027438058514235
760,6.458116467321815
770,58.64740939066178
780,38.58055400237572
790,55.72333339711258
800,3.628166476613842
810,9.868716731314635
820,68.47231162014214
830,54.45763016800265
840,52.524713325274206
850,56.01762376899933
860,16.894156830443535
870,34.624362415834185
880,36.834275253728265
890,36.36508481903002
900,50.31181033330722
910,35.431368265057245
920,1.9796025077630475
930,51.40921239731688
940,15.909771965725668
950,63.71022949278631
960,68.34849950130592
970,25.83401670150124
980,27.520356395783892
990,34.051560493244324
1000,101.30099866801174
1010,51.80649539904334
1020,107.10992989611259
1030,14.864150543849973
1040,2.5847991759874276
1050,12.035034930817346
1060,18.994282755247696
1070,7.565340002714947
1080,34.035441159339825
1090,42.34157636568125
1100,14.207589585610549
1110,60.88260601275033
1120,117.06127004960581
1130,16.744210695855145
1140,72.36206051996487
1150,43.759458093678404
1160,33.32522776760379
1170,37.416051587955735
1180,27.044797627917433
1190,22.67889516341893
1200,38.99198725243696
1210,58.1226958299776
1220,105.7129826226992
1230,16.437061806755082
1240,8.86922931405934
1250,33.807822984221275
1260,56.80260219027696
1270,26.55509193197213
1280,69.06877235433785
1290,45.79583945230843
1300,54.023648731839785
1310,40.714198822963226
1320,43.985675167925365
1330,6.603091705335828
1340,18.69256713493087
1350,65.72753292827838
1360,38.4774515094432
1370,27.266772766026406
1380,39.9853559115727
1390,65.21211643369315
1400,64.79525346857918
1410,21.55659692672998
1420,26.203146793613996
1430,27.818348138447618
1440,59.93287571256951
1450,23.712980848329607
1460,5.095921990250645
1470,24.79419287716155
1480,21.53574653054966
1490,23.54598810949028
1500,48.67104653527349
1510,17.189170248930168
1520,8.987548561228323
1530,45.824671612426755
1540,12.9262235725364
1550,12.75389683724643
1560,29.02963476925288
1570,38.50237752238536
1580,57.27727574923847
1590,41.09031355041952
1600,59.236869371306966
1610,45.48818715527159
1620,30.242113515661913
1630,0.2519753099695663
1640,27.85354964355065
1650,80.63600575509918
1660,10.544504382716696
1670,66.5896335360776
1680,47.89456971617983
1690,12.72009671856722
1700,13.011226683312998
1710,52.01768826323678
1720,24.36264601347284
1730,5.938687442358059
1740,12.847916101029114
1750,72.3246645260624
1760,77.91410105348768
1770,14.642467367331847
1780,114.55087425082093
1790,18.087222508016566
1800,27.14117559420265
1810,60.19950775335383
1820,10.763338463173568
1830,73.99639303303411
1840,57.697335226868745
1850,8.843394432999048
1860,55.509196777507896
1870,4.722508637296414
1880,14.175963518697245
1890,43.05596210149815
1900,45.95310880735997
1910,34.48038208446087
1920,15.098028917505872
1930,79.93867559549835
1940,56.98871261315071
1950,61.019210298291
1960,15.970767310722294
1970,18.403452701415517
1980,41.717284689362714
1990,102.00806136991741
2000,14.614281627335004
2010,68.55413715856048
2020,9.382330036085477
2030,36.77863933577828
2040,46.23054146368668
2050,81.83728006931051
2060,9.641920528185437
2070,57.331795249774586
2080,68.62249942953713
2090,53.602362352667114
2100,64.28467243518753
2110,52.88473057836745
2120,3.1056658688612515
2130,103.13422813873694
2140,91.7857361684255
2150,17.61069747176225
2160,26.707946034675842
2170,0.9748954496681108
2180,36.251471186900744
2190,46.12496397383802
2200,58.38264306205747
2210,13.772073164476751
2220,78.12560490562464
2230,103.50435460179142
2240,15.589234908751678
2250,74.85173781766207
2260,18.372464293675876
2270,100.20773655574158
2280,58.52285493240197
2290,53.20662280130637
2300,77.95658659988112
2310,43.541244558964536
2320,35.7683123418974
2330,23.486589376556367
2340,28.67956756874628
2350,57.629038343715365
2360,22.88202450623794
2370,62.655761316404096
2380,57.4569826869556
2390,24.503010124779394
2400,26.58293695357861
2410,12.707339004220557
2420,34.01114351074284
2430,64.50137599270602
2440,87.83536989758795
2450,35.63463392388803
2460,32.10920116604393
2470,68.91541209987918
2480,10.216463333392312
2490,40.80422172152248
2500,62.963082354650396
2510,59.32479707228413
2520,64.49942278571325
2530,16.696488961504656
2540,19.678493102037464
2550,24.171105267676467
2560,68.22592978430112
2570,71.96471524323715
2580,5.9600508533731045
2590,9.11260375535494
2600,26.42708955676426
2610,37.53059293366823
2620,33.73797844267392
2630,91.81141404815207
2640,51.219736486422335
2650,28.729683065812424
2660,13.438345453934744
2670,36.707439513931604
2680,66.07800915090047
2690,104.97512886649929
2700,34.74522245561093
2710,19.33702640588308
2720,33.64396679122365
2730,42.01243051244455
2740,5.900159190074191
2750,45.484674666513456
2760,21.345977683129604
2770,48.595484087138175
2780,54.54117304814645
2790,22.476641235945863
2800,109.44340138327243
2810,23.28077436015883
2820,45.64421994324948
2830,28.559933520427876
2840,55.55377450307424
2850,27.305850270546216
2860,5.1952898275449115
2870,9.92326985494583
2880,74.82418789761141
2890,31.460117000180617
2900,88.51309158882214
2910,33.819109764139284
2920,6.029661033397133
2930,11.589165560922993
2940,78.64674096522867
2950,20.435175744263688
2960,30.702713934122585
2970,15.7984903326942
2980,93.67194597692287
2990,20.5905128875238
3000,57.43299946636398
3010,0.21988320248419768
3020,77.43521244192016
3030,42.44234916590722
3040,43.14265126779355
3050,61.1215681939284
3060,68.87515353367053
3070,15.086295762914233
3080,74.25243903443697
3090,2.996808881536708
3100,10.897321152959194
3110,69.01591007364914
3120,26.329493699249724
3130,31.528035770112183
3140,97.3645816096614
3150,1.650441676410992
3160,24.111204414039094
3170,47.66277767702559
3180,59.895904743003484
3190,5.919590604302357
3200,9.179665865238348
3210,27.369091069882415
3220,43.6060006409316
3230,17.473166896819748
3240,64.16721391255851
3250,0.28477192172431387
3260,49.26160693989368
3270,27.543234938078967
3280,56.188565187796485
3290,71.65274351721018
3300,15.02435284999956
3310,10.953376129458775
3320,24.57335040007092
3330,20.51064039398625
3340,9.816580899867404
3350,45.200314792975405
3360,13.7130865020481
3370,56.522248951587244
3380,44.45559196220711
3390,27.345239510337706
3400,16.70671405374742
3410,0.8675901040405734
3420,23.401565247877443
3430,30.7661788843252
3440,12.287506285898417
3450,54.923346004550694
3460,80.12373309138275
3470,19.226400804418518
3480,36.18992382448778
3490,58.951002623514796
3500,19.23265096805335
3510,4.481359395176696
3520,118.09855883110868
3530,19.74147176115366
3540,46.48655179361231
3550,16.443016364457435
3560,40.49459249916981
3570,3.648365168370219
3580,79.75128576920542
3590,41.290862521236704
3600,54.62588263203361
3610,30.27032434740613
3620,69.03097548434016
3630,19.01516194580472
3640,2.544260833416047
3650,27.068486567772197
3660,8.055474549961218
3670,8.089866509715648
3680,21.75795302112965
3690,13.737832889466517
3700,51.79855136000333
3710,114.14965073209169
3720,3.6651308332002372
3730,15.670562779705506
3740,99.39535195452117
3750,42.42934755685201
3760,5.540052886368358
3770,14.799608656780038
3780,10.72318616341363
3790,32.59268427162897
3800,9.043664356220688
3810,2.115077988120902
3820,140.6814221987479
3830,25.01450012463465
3840,57.93263821637447
3850,27.21233732079054
3860,104.99021201689538
3870,20.530728892812476
3880,55.51689501043438
3890,16.841688393236836
3900,40.10654428226917
3910,8.908394756308553
3920,2.7416970418344135
3930,36.54965880414602
3940,59.65804892291635
3950,39.29694574786845
3960,2.633377754718822
3970,1.3628427070616453
3980,12.136673129265546
3990,76.42090864868078
4000,8.904144978907425
4010,42.513764145180176
4020,18.1190169925394
4030,47.7416216923375
4040,35.20333463558927
4050,42.37307675962802
4060,16.6951842924027
4070,8.615382819501974
4080,2.285598773654783
4090,36.02981494699634
4100,46.35573449178628
4110,38.65750291544464
4120,50.048930541201116
4130,90.56385883599432
4140,38.110410973997205
4150,3.3811250053113326
4160,6.727306776010664
4170,165.01510446031534
4180,29.021122468919202
4190,61.818707314057974
4200,9.085788327814953
4210,30.44158648145094
4220,0.0839824508948368
4230,38.52465840219156
4240,8.09181735895254
4250,48.23069553345704
4260,35.93710863294109
4270,31.471164952396066
4280,34.09730312006286
4290,40.82928885635556
4300,22.186237244030053
4310,49.438269058791775
4320,19.2770504173277
4330,46.02912053948603
4340,41.09085074429822
4350,26.23775989792557
4360,36.065090959589725
4370,32.51978233068803
4380,6.791044288154808
4390,83.2792202761375
4400,27.222942074917228
4410,13.851735598804225
4420,26.43358142316356
4430,47.284318408328545
4440,30.206361000786274
4450,0.4520172785050818
4460,92.9763227886906
4470,23.88335352836657
4480,37.86902472572183
4490,58.44205276821958
4500,53.98080317754284
4510,39.527387217262
4520,18.073982221016195
4530,39.83910170490708
4540,11.375605635956163
4550,60.76855836589675
4560,56.42324043364715
4570,46.79222266903889
4580,32.2597306648895
4590,21.439267600420862
4600,62.90171027855831
4610,35.32842375807377
4620,100.67647541558108
4630,54.49635274201137
4640,15.792128802990192
4650,34.88749568254934
4660,52.73210196704167
4670,2.81920688783066
4680,27.903443355673517
4690,60.0278313773706
4700,42.69572210273327
4710,14.809177864728554
4720,47.52791927499857
4730,2.501246186249773
4740,55.287467880592885
4750,39.06361799110164
4760,123.18881377053913
4770,15.05156990273099
4780,14.838376691070152
4790,47.63226141544146
4800,33.97303458278111
4810,29.211271870764904
4820,71.44728281042262
4830,3.213663468046434
4840,27.373018307451275
4850,4.43679071720544
4860,69.4377372042909
4870,67.99788145443381
4880,48.87960616068449
4890,37.986425404116744
4900,60.69199947535526
4910,10.852417967209476
4920,30.558295852064475
4930,32.31069238632699
4940,17.27565513544687
4950,44.29536106922751
4960,7.670536111818365
4970,9.878641015588073
4980,33.40183034015354
4990,23.29256847950819
5000,12.326857208179717
5010,20.79786310018244
5020,24.913749222861952
5030,35.30141755921068
5040,65.37028954473135
5050,38.28755144789466
5060,57.67056353441876
5070,6.509045631173649
5080,60.80995344729672
5090,86.45214674087038
5100,14.024132549096976
5110,59.96078523856704
5120,26.898965116870386
5130,24.431545848008682
5140,40.883038126296015
5150,33.5346165461342
5160,55.373718135931995
5170,40.987619200826884
5180,8.938159801233269
5190,4.352873540679866
5200,20.717708555657737
5210,73.03875873851575
5220,66.7000913957745
5230,8.254351843232143
5240,18.019122588237224
5250,98.14870841911397
5260,51.24633198952142
5270,4.112395621559699
5280,201.76102982799785
5290,109.90463073247156
5300,45.6343267359116
5310,54.97304013344183
5320,33.0911622039348
5330,32.96684087399262
5340,21.65021876580431
5350,78.78225611745074
5360,12.90503829199588
5370,20.929226611740887
5380,73.12087433412671
5390,14.084442434017546
5400,25.92373305798901
5410,83.55057076267622
5420,44.752967201155116
5430,0.287826021471119
5440,52.66935599143835
5450,60.75733692347785
5460,44.35566920684141
5470,5.420048282820062
5480,23.0550431371812
5490,22.547717942907184
5500,13.696659767982055
5510,3.7142472561317845
5520,9.597685024491511
5530,94.06090442599452
5540,41.521853277721675
5550,45.84587962947262
5560,2.632623703488207
5570,24.17756388795533
5580,14.337850685726153
5590,4.954928996354283
5600,40.864477692633955
5610,37.059131141209946
5620,32.659085914750904
5630,13.674477335993288
5640,49.31655795282131
5650,84.3545457882501
5660,42.26523513464417
5670,14.568050726538786
5680,32.76636826958929
5690,21.51226332668375
5700,3.7235026597918477
5710,41.41005341231357
5720,29.21239810134648
5730,44.52305674798845
5740,189.95136367614396
5750,3.9072906208602944
5760,19.359645930864644
5770,44.99595476300601
5780,28.63417092478994
5790,36.32961939455345
5800,22.321478954327176
