230.474115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,233.234753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,229.206097,228.846505,1.961597,180.010126,203.325939,116.338898,19.167418,123.349064,256.456472,226.625980,0.000000
0.000000,0.000000,216.078376,224.815559,0.638097,216.394678,156.875878,40.793916,25.596985,231.454653,157.903595,47.432083,0.000000
0.000000,0.000000,255.597975,252.575445,0.675997,76.047357,0.000000,0.000000,0.000000,23.973408,0.000000,0.000000,0.000000
0.000000,0.000000,243.472536,158.141870,0.382479,60.981054,0.000000,0.000000,2.597383,177.331753,0.000000,0.000000,0.000000
0.000000,0.000000,228.851334,228.563313,6.272250,223.712992,221.482194,152.568287,50.354376,162.928506,257.911129,228.062374,0.000000
0.000000,0.000000,218.694252,225.833877,1.766848,231.269889,210.561912,118.664068,54.271801,232.868195,223.216611,105.107679,0.000000
0.000000,0.000000,254.600689,251.836526,2.872364,196.151404,246.247488,144.943584,30.518651,117.202013,282.905815,226.645936,0.000000
0.000000,0.000000,241.465092,237.724701,0.373362,204.340811,233.617589,78.692109,28.795642,259.004831,151.466562,102.440592,0.000000
0.000000,0.000000,222.645609,201.379182,0.579562,16.346500,191.715139,37.894337,4.037262,13.832549,42.010877,10.685390,0.000000
0.000000,0.000000,185.134355,71.124044,0.000000,32.793744,85.449782,8.125767,3.036909,92.051367,8.040562,1.385432,0.000000
0.000000,0.000000,206.279623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,224.306998,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
